ano,sigla_uf,id_municipio,rede,id_escola,id_orgao_regional,tipo_situacao_funcionamento,data_ano_letivo_inicio,data_ano_letivo_termino,tipo_localizacao,tipo_categoria_escola_privada,conveniada_poder_publico,tipo_convenio_poder_publico,mantenedora_escola_privada_emp,mantenedora_escola_privada_ong,mantenedora_escola_privada_sind,mantenedora_escola_privada_sist_s,mantenedora_escola_privada_s_fins,tipo_regulamentacao,local_func_predio_escolar,local_func_salas_empresa,local_func_socioeducativo,local_func_predio_compartilhado,local_func_unid_prisional,local_func_templo_igreja,local_func_casa_professor,tipo_ocupacao_galpao,local_func_outros,local_func_salas_outra_esc,agua_potavel,agua_rede_publica,agua_poco_artesiano,agua_cacimba,agua_fonte_rio,agua_inexistente,energia_rede_publica,energia_gerador,energia_outros,energia_inexistente,esgoto_rede_publica,esgoto_fossa,esgoto_inexistente,lixo_servico_coleta,lixo_queima,lixo_descarta_outra_area,tratamento_lixo_reciclagem,lixo_enterra,lixo_outros,sala_diretoria,sala_professor,laboratorio_informatica,laboratorio_ciencias,sala_atendimento_especial,quadra_esportes,quadra_esportes_coberta,quadra_esportes_descoberta,cozinha,biblioteca,sala_leitura,parque_infantil,bercario,banheiro_fora_predio,banheiro_dentro_predio,banheiro_ei,banheiro_pne,dependencias_pne,secretaria,banheiro_chuveiro,refeitorio,despensa,almoxarifado,auditorio,patio_coberto,patio_descoberto,alojamento_aluno,alojamento_professor,area_verde,lavanderia,dependencias_outras,quantidade_salas_utilizadas,quantidade_salas_existentes,equipamento_tv,quantidade_equipamento_tv,equipamento_videocassete,quantidade_equipamento_videocassete,equipamento_dvd,quantidade_equipamento_dvd,equipamento_parabolica,equipamento_copiadora,quantidade_equipamento_copiadora,equipamento_retroprojetor,equipamento_impressora,quantidade_equipamento_impressora,equipamento_som,quantidade_equipamento_som,equipamento_multimidia,quantidade_equipamento_multimidia,equipamento_fax,equipamento_foto,quantidade_computador,quantidade_comp_administrativo,quantidade_comp_aluno,internet,banda_larga,quantidade_funcionarios,alimentacao,tipo_atendimento_educacional_especial,tipo_atividade_complementar,regular,comum_creche,comum_pre,comum_fund_ai,comum_fund_af,comum_medio_medio,comum_medio_integrado,comum_medio_normal,comum_prof,especial_exclusiva,especial_exclusiva_creche,especial_exclusiva_pre,especial_exclusiva_fund_ai,especial_exclusiva_fund_af,especial_exclusiva_medio_medio,especial_exclusiva_medio_integr,especial_exclusiva_medio_normal,especial_exclusiva_prof,especial_exclusiva_eja_fund,especial_exclusiva_eja_medio,eja,comum_eja_fund,comum_eja_medio,comum_eja_prof,fundamental_ciclos,tipo_localizacao_diferenciada,material_esp_nao_utiliza,material_esp_quilombola,material_ped_indigena,educacao_indigena,id_lingua_indigena
2019,SP,3551702,municipal,35270544,20512,1,2019-02-04,2019-12-17,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,1,0,0,1,,,,1,0,,1,1,1,1,0,0,0,1,,,1,,0,7,,1,7,,,1,7,0,0,,,0,,1,5,1,1,,,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3507001,privada,35125878,20306,1,2019-01-21,2019-12-17,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,1,0,0,0,1,1,,,,1,1,,1,0,0,0,1,0,1,1,,,0,,0,14,,1,3,,,0,0,0,0,,,1,,1,3,0,0,,,,,,1,1,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3522703,municipal,35255269,20511,1,2019-02-01,2019-06-27,1,,,,,,,,,1,,,0,,0,,,,1,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,5,,1,2,,,0,0,0,0,,,1,,0,0,0,0,,,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3550308,privada,35452014,10318,1,2019-01-28,2019-12-16,1,1,0,,1,0,0,0,0,1,3,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,1,0,0,0,1,0,1,1,0,0,1,,,,1,0,,1,1,1,0,1,1,0,0,,,0,,0,5,,1,1,,,1,1,0,0,,,1,,1,1,1,1,,,,,,1,1,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3524303,municipal,35415571,20506,1,2019-02-04,2019-12-16,1,,,,,,,,,1,3,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,0,1,1,0,1,0,1,0,,,,0,0,,1,0,0,1,1,0,1,0,,,0,,0,8,,1,1,,,0,0,0,0,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3548500,privada,35126469,20102,1,2019-02-04,2019-12-06,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,0,,0,0,0,0,0,1,0,0,,,0,,0,12,,1,3,,,0,0,0,0,,,1,,1,3,0,0,,,,,,1,1,,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3506003,municipal,35373436,20601,1,2019-02-04,2019-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,0,1,1,0,1,1,0,0,,,,0,0,,1,1,0,1,0,0,1,0,,,0,,0,11,,1,2,,,1,1,0,1,,,1,,1,1,0,0,,,,,,1,1,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3516200,municipal,35250533,20504,1,2019-02-07,2019-07-12,1,,,,,,,,,1,1,,0,1,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,0,1,1,1,1,0,1,0,,,,0,0,,1,0,0,1,1,0,1,1,,,0,,0,16,,1,3,,,1,1,0,1,,,1,,1,1,1,2,,,,,,1,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,9,0,
2019,SP,3531308,privada,35114613,20506,1,2019-01-23,2019-12-12,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,1,0,0,0,0,1,0,1,0,,,,1,1,,1,1,0,0,0,0,1,1,,,0,,0,13,,0,0,,,0,0,0,0,,,0,,1,4,1,2,,,,,,1,1,,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3538709,estadual,35257928,20410,1,2019-02-04,2019-12-04,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,,,,0,0,,1,0,0,0,0,0,0,1,,,0,,0,6,,1,2,,,0,0,0,0,,,0,,0,0,1,1,,,,,,1,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3555109,estadual,35455349,20901,1,2019-02-01,2019-12-16,2,,,,,,,,,1,,,0,,1,,,,0,0,1,0,1,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,,,,0,0,,0,0,0,0,0,0,0,0,,,0,,0,3,,1,1,,,1,1,0,0,,,0,,0,0,0,0,,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,,9,0,
2019,SP,3520400,municipal,35556497,20208,1,2019-01-02,2019-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,0,0,1,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,1,,,,1,0,,1,0,1,0,0,0,0,0,,,0,,0,5,,1,1,,,0,0,0,0,,,1,,0,0,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3509502,privada,35437153,20417,1,2019-01-28,2019-12-05,1,1,0,,0,0,0,0,1,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,0,1,1,0,0,1,1,0,,,,0,1,,1,0,0,0,0,0,1,0,,,0,,0,25,,1,14,,,0,0,0,1,,,1,,1,4,0,0,,,,,,0,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3550704,municipal,35212659,20208,1,2019-01-02,2019-12-30,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,1,,,,1,1,,1,1,1,1,1,0,1,1,,,0,,0,10,,1,2,,,1,2,0,1,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3509254,municipal,35656665,21102,1,2019-02-01,2019-12-30,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,0,1,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,,,0,1,,1,0,0,1,0,0,1,0,,,0,,0,1,,1,1,,,1,1,0,0,,,0,,1,1,0,0,,,,,,0,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3537800,municipal,35274574,20310,1,2019-02-01,2019-12-30,2,,,,,,,,,1,1,,0,0,0,,,,0,0,1,0,0,1,0,0,1,,,0,0,1,0,1,0,0,0,0,,1,1,0,0,0,1,1,0,1,0,0,0,,,,1,1,,1,0,1,1,0,0,1,0,,,0,,0,6,,1,3,,,1,2,0,0,,,1,,1,2,0,0,,,,,,1,1,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3549706,estadual,35900473,20413,1,2019-02-01,2019-12-16,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,1,1,1,0,1,0,1,0,,,,0,0,,1,0,0,1,1,0,1,1,,,1,,0,13,,1,5,,,0,0,0,0,,,1,,1,3,0,0,,,,,,1,1,,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3518701,privada,35803066,20102,1,2019-01-28,2019-12-06,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,1,0,1,1,0,1,1,0,1,,,,1,1,,1,0,0,1,0,0,1,0,,,0,,0,19,,1,14,,,1,1,0,1,,,1,,1,2,1,1,,,,,,1,1,,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3521101,municipal,35240539,20408,1,2019-02-05,2019-12-17,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,1,0,0,0,1,0,1,0,,,,0,1,,1,1,1,1,1,0,0,1,,,1,,0,8,,1,7,,,1,2,0,1,,,1,,0,0,1,1,,,,,,1,1,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3522604,municipal,35469002,20409,1,2019-02-04,2019-12-17,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,1,0,,,,1,1,,1,0,1,1,1,0,0,0,,,1,,0,5,,1,1,,,1,1,0,0,,,1,,1,5,1,1,,,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3518800,privada,35439320,10402,1,2019-01-01,2019-12-31,1,2,1,1,0,0,0,0,1,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,,,,1,0,,1,1,1,1,1,0,1,0,,,0,,0,5,,1,1,,,0,0,0,1,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,
2019,SP,3502507,privada,35441089,20202,1,2019-02-04,2019-12-16,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,1,0,,,,1,1,,1,0,1,0,1,0,1,1,,,0,,0,5,,1,3,,,1,1,0,1,,,1,,1,1,1,1,,,,,,1,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3501905,estadual,35903814,20409,1,2019-02-01,2019-12-17,2,,,,,,,,,1,3,,0,0,0,,,,0,0,1,0,1,0,0,0,1,,,0,0,1,0,1,0,0,0,0,,0,1,1,0,0,1,1,0,1,0,0,0,,,,0,0,,1,0,0,1,0,0,1,0,,,0,,0,5,,1,3,,,1,3,0,0,,,1,,1,2,1,1,,,,,,1,1,,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3556404,estadual,35459872,20413,1,2019-02-01,2019-12-16,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,1,1,1,0,1,0,1,0,,,,0,0,,1,0,1,0,0,0,1,1,,,1,,0,1,,1,1,,,1,1,1,0,,,0,,1,1,1,1,,,,,,1,1,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,
2019,SP,3509502,privada,35579403,20417,1,2019-01-21,2019-12-06,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,1,0,1,1,0,1,1,0,0,,,,0,1,,1,1,1,0,1,0,1,1,,,0,,0,8,,1,1,,,0,0,0,1,,,1,,1,88888,1,8,,,,,,1,1,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3529005,municipal,35583364,21003,1,2019-02-04,2019-12-12,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,,,,0,1,,0,1,1,1,1,0,1,1,,,0,,0,5,,1,2,,,0,0,0,1,,,0,,1,3,0,0,,,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3505708,municipal,35457673,10703,1,2019-01-02,2019-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,1,,,,1,1,,1,1,1,1,1,0,0,0,,,0,,0,14,,1,1,,,0,0,0,0,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,
2019,SP,3517406,municipal,35210456,20502,1,2019-02-04,2019-12-17,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,,,,0,0,,0,0,0,1,1,0,1,0,,,0,,0,2,,1,2,,,1,1,0,1,,,0,,1,2,0,0,,,,,,0,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3555604,municipal,35211285,20710,1,2019-02-01,2019-12-16,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,1,,,,0,1,,1,0,0,1,1,0,1,1,,,0,,0,5,,1,2,,,1,1,0,1,,,0,,1,1,1,1,,,,,,0,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3550308,privada,35323901,19908,1,2019-01-28,2019-12-06,1,1,0,,1,0,0,0,0,2,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,1,1,1,0,1,,,,1,0,,1,0,1,0,0,0,0,0,,,0,,0,7,,1,2,,,1,1,0,0,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3548708,privada,35291912,10606,1,2019-01-28,2019-12-17,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,0,1,1,1,0,1,,,,1,1,,1,0,1,1,1,0,1,1,,,0,,0,7,,1,2,,,1,1,0,1,,,0,,1,1,1,1,,,,,,0,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3518800,privada,35805944,10402,1,2019-01-01,2019-12-31,1,4,1,1,0,0,0,0,1,1,3,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,1,1,1,,,,1,1,,1,1,1,1,1,0,1,0,,,1,,0,13,,1,2,,,1,2,0,1,,,1,,1,12,1,1,,,,,,1,1,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,
2019,SP,3550308,privada,35806420,10317,1,2019-01-28,2019-12-16,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,1,0,,1,1,0,0,0,1,1,0,1,1,0,1,,,,1,1,,1,1,1,0,1,1,1,0,,,0,,0,22,,1,1,,,1,1,0,1,,,1,,1,3,0,0,,,,,,1,1,,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3524600,municipal,35665599,21102,1,2019-02-04,2019-12-16,2,,,,,,,,,1,3,,0,0,0,,,,0,0,1,0,1,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,,,,0,0,,1,0,0,1,0,0,1,0,,,0,,0,4,,1,1,,,1,1,0,0,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3554102,privada,35382978,20206,1,2019-01-28,2019-12-16,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,1,,,,1,0,,0,0,0,0,0,0,1,1,,,0,,0,7,,1,1,,,1,1,0,1,,,0,,1,2,0,0,,,,,,0,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3548807,privada,35169316,10606,1,2019-02-07,2019-12-16,1,4,1,1,0,0,0,0,1,1,3,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,1,0,0,1,0,1,1,0,0,1,,,,1,0,,0,1,1,1,0,0,0,1,,,0,,0,8,,1,1,,,1,1,0,0,,,0,,1,1,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3524600,municipal,35665605,21102,1,2019-02-04,2019-12-16,2,,,,,,,,,1,3,,0,0,0,,,,0,0,1,0,1,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,,,0,0,,0,0,0,0,0,0,1,1,,,0,,0,4,,1,1,,,1,1,0,0,,,1,,1,1,0,0,,,,,,1,1,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3518800,municipal,35279024,10402,1,2019-01-01,2019-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,,,,0,1,,1,1,1,1,1,0,1,0,,,1,,0,11,,1,5,,,1,2,0,1,,,1,,1,2,1,12,,,,,,1,1,,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,9,0,
2019,SP,3548500,privada,35576116,20102,1,2019-02-01,2019-12-17,1,2,1,1,0,0,0,0,1,1,,,0,,0,,,9,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,1,1,0,1,,,,0,1,,1,1,1,1,1,1,1,0,,,0,,0,9,,1,3,,,0,0,0,0,,,1,,1,1,1,2,,,,,,1,1,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,
2019,SP,3505609,municipal,35245227,20512,1,2019-02-04,2019-12-17,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,1,1,1,0,1,0,1,0,,,,0,0,,1,0,0,1,0,0,1,0,,,0,,0,23,,1,4,,,1,2,0,1,,,1,,1,3,1,1,,,,,,1,1,,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3545308,municipal,35204420,20310,1,2019-02-01,2019-12-30,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,1,0,1,0,0,1,,,,1,0,,1,0,1,0,0,0,1,0,,,0,,0,13,,1,4,,,1,3,0,1,,,1,,1,4,0,0,,,,,,0,,,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3550308,privada,35808088,10101,1,2019-02-01,2019-12-31,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,0,1,0,1,1,0,0,1,,,,0,0,,1,0,1,0,1,0,1,0,,,0,,0,12,,1,2,,,1,1,0,1,,,1,,1,1,0,0,,,,,,1,1,,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3534708,privada,35808362,21004,1,2019-01-28,2019-12-12,1,1,0,,1,0,0,0,0,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,1,0,1,0,0,1,,,,1,1,,1,0,1,1,1,0,1,0,,,1,,0,9,,0,0,,,0,0,0,1,,,1,,0,0,1,1,,,,,,1,1,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3508801,municipal,35452701,20604,1,2019-02-04,2019-12-17,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,0,0,0,1,1,0,1,0,1,0,,,,0,0,,1,0,1,1,1,0,1,1,,,1,,0,5,,0,0,,,0,0,0,0,,,1,,0,0,1,1,,,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3534609,privada,35301735,20901,1,2019-01-28,2019-12-10,1,1,0,,1,0,0,0,0,1,2,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,1,0,,1,1,1,0,0,0,0,0,1,1,0,1,,,,1,0,,0,0,1,0,0,0,1,1,,,0,,0,9,,1,2,,,1,1,0,0,,,0,,1,1,0,0,,,,,,1,1,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
2019,SP,3510401,municipal,35296338,20419,1,2019-02-04,2019-12-12,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,1,1,1,0,1,0,1,0,,,,1,1,,1,0,0,1,0,0,1,1,,,0,,0,6,,1,2,,,1,2,0,1,,,1,,1,6,1,1,,,,,,1,1,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,
2019,SP,3511904,municipal,35440486,20804,1,2019-01-02,2019-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,,,0,1,,1,1,1,1,1,0,1,0,,,1,,0,4,,1,1,,,1,1,0,0,,,1,,1,1,0,0,,,,,,1,1,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,
2019,SP,3508801,municipal,35583418,20604,1,2019-01-02,2019-12-31,1,,,,,,,,,1,1,,0,0,0,,,,0,0,1,1,0,0,0,0,1,,,0,1,0,0,1,0,0,0,0,,1,1,1,0,0,0,0,0,1,0,1,0,,,,1,1,,1,1,1,1,1,0,1,1,,,0,,0,8,,1,3,,,1,4,0,0,,,0,,1,3,0,0,,,,,,1,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,
